;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;X_policy_premium;U;prob_acceptance;Z
2773620;4691704;39.0;71.25;5;2;0;2;0;24.0;2.0;173.0201;1.08704133219204;0.8315301239490509;1
2773623;4691707;37.0;45.125;10;2;1;1;0;17.0;2.0;178.156;1.0968477065044118;0.8278149962425232;1
2773628;4691718;82.0;45.0;6;1;0;1;5;12.0;2.0;168.5224;1.0331564231223862;0.9748451039195061;1
2773646;4691745;42.0;45.0;3;7;0;3;0;25.0;2.0;201.0134;1.1119656699503617;0.8844379559159279;1
2773649;4691751;69.0;54.0;4;7;0;2;0;15.0;2.0;230.004;1.042938383680284;0.961732879281044;1
2773671;4691786;44.0;47.3812;10;2;1;1;2;17.0;2.0;265.5865;1.0334862653033947;0.9098687097430229;0
2773675;4691798;56.0;45.0;7;6;0;5;3;24.0;2.0;222.5145;1.0973666884629991;0.8630751669406891;1
2773696;4691828;54.0;54.15;6;2;1;2;0;16.0;2.0;201.5619;1.102093203130155;0.8377100974321365;1
2773710;4691856;62.0;45.0;7;1;0;2;0;22.0;2.0;167.1561;1.0426780715750128;0.9540499113500118;0
2773716;4691862;38.0;54.15;11;1;0;1;0;16.0;2.0;175.3437;1.0972735262230693;0.8196054846048355;1
2773720;4691866;72.0;45.0;6;0;0;1;0;17.0;2.0;162.6684;1.0969555242444138;0.8906881958246231;0
2773723;4691872;48.0;67.6875;7;1;0;2;0;13.0;2.0;157.4228;1.0520712374573442;0.9300685524940491;1
2773729;4691878;33.0;58.6625;8;1;0;1;0;18.0;2.0;225.8753;1.0972868658060442;0.7745789289474487;1
2773732;4691881;72.0;45.0;7;1;0;2;0;13.0;2.0;119.5167;1.0423647908618627;0.9779244959354401;1
2773738;4691892;74.0;45.0;10;4;0;3;5;27.0;2.0;190.0135;1.0971325721593466;0.8784830346703529;0
2773751;4691911;62.0;45.0;7;1;0;2;0;14.0;2.0;193.4242;1.0427857527651658;0.946939792484045;1
2773754;4691915;37.0;63.175;2;0;0;1;0;11.0;2.0;171.2848;1.0970617357757373;0.8729100972414017;1
2773759;4691920;32.0;54.15;5;2;0;2;0;14.0;2.0;242.0709;1.0523363196484998;0.8924594148993492;1
2773762;4691926;30.0;69.9437;8;1;0;1;0;7.0;2.0;384.8098;1.1174871326042113;0.7346097826957703;0
2773781;4691955;48.0;58.6625;1;6;0;1;0;23.0;2.0;227.3313;1.0974291705541648;0.7236315310001373;0
2773787;4691973;54.0;45.0;8;1;0;2;0;23.0;2.0;149.2452;1.043651655128607;0.9370051026344299;1
2773793;4691979;78.0;51.8937;9;1;0;1;0;26.0;2.0;179.8015;1.0970987450049081;0.7660855054855347;1
2773801;4691994;44.0;54.15;6;1;0;1;0;20.0;2.0;198.0216;1.097102538308952;0.7894446700811386;1
2773804;4692000;48.0;45.0;2;2;0;3;0;11.0;2.0;236.6956;1.1170042873631787;0.920699916779995;1
2773811;4692019;72.0;45.0;5;2;0;5;0;6.0;2.0;194.6608;1.1171227078076327;0.962561845779419;1
2773820;4692031;59.0;67.6875;5;1;0;1;0;13.0;2.0;193.4541;1.1071876998213013;0.8836656659841537;1
2773826;4692040;34.0;45.0;3;2;0;2;0;17.0;2.0;208.4231;1.0424948098363378;0.9489023759961128;1
2773829;4692043;48.0;45.0;2;1;0;3;0;17.0;2.0;164.3937;1.0428015185496768;0.9637616872787476;1
2773849;4692080;59.0;45.0;9;0;0;1;4;8.0;2.0;148.5671;1.0969454206213891;0.9420793242752552;1
2773855;4692089;61.0;45.0;2;3;0;2;0;9.0;2.0;247.9947;1.1223626956543828;0.9162167236208916;1
2773871;4692113;45.0;45.0;4;2;1;1;0;13.0;2.0;191.1005;1.0970143981831548;0.9008517786860466;1
2773881;4692128;29.0;54.15;8;2;0;1;0;9.0;2.0;272.2083;1.0910394723452592;0.8109782785177231;1
2773893;4692167;40.0;65.4312;7;7;2;2;3;12.0;2.0;363.3985;1.0876214403746851;0.8019006103277206;1
2773896;4692176;42.0;54.15;10;1;0;3;0;29.0;2.0;168.662;1.0969868731545933;0.803802028298378;1
2773903;4692197;73.0;45.0;9;3;0;5;3;30.0;2.0;185.8848;1.106975933481382;0.8997802808880806;1
2773913;4692216;48.0;54.15;3;2;0;5;0;6.0;2.0;293.3903;1.0824488744174567;0.917147196829319;1
2773942;4692261;50.0;45.125;7;2;0;2;4;10.0;2.0;392.8578;1.1276090229085436;0.9033057242631912;1
2773945;4692264;27.0;51.8937;3;2;0;1;0;6.0;2.0;267.591;1.12757902919007;0.8332440853118896;1
2773951;4692270;46.0;45.0;9;2;0;2;0;24.0;2.0;167.0863;1.0322210737804356;0.9375647902488708;1
2773969;4692297;47.0;45.0;8;6;0;2;0;27.0;2.0;171.1053;1.0971606373385276;0.8356813043355942;1
2773975;4692303;80.0;45.0;4;6;0;1;0;18.0;2.0;176.6003;1.0522065930805327;0.9565727487206459;1
2773983;4692311;57.0;45.0;2;2;0;4;0;15.0;2.0;170.846;1.1119370661297308;0.9293606355786324;1
2773986;4692322;67.0;45.0;8;5;0;1;0;6.0;2.0;161.6612;1.0971711208379005;0.8719872683286667;0
2774003;4692351;55.0;75.0;3;1;0;1;0;4.0;2.0;172.8107;1.0870854640366598;0.9099540188908577;1
2774008;4692357;66.0;45.0;8;1;1;3;5;21.0;2.0;151.5988;1.0870138813763697;0.9219224154949188;1
2774014;4692366;64.0;45.0;7;6;1;3;0;24.0;2.0;160.9332;1.0969147447512384;0.8479516208171844;1
2774020;4692375;39.0;45.0;2;6;1;4;0;21.0;2.0;163.0481;1.0966089147926288;0.8822713643312454;1
2774042;4692411;72.0;67.6875;3;7;0;1;0;26.0;2.0;366.0512;1.067637532673025;0.7685045003890991;1
2774045;4692414;37.0;45.0;2;2;0;2;3;6.0;2.0;412.8231;1.117597343753293;0.9220220893621445;1
2774060;4692436;82.0;45.0;8;1;0;1;3;14.0;2.0;137.6869;1.0870315186121553;0.9498101435601711;1
2774063;4692441;40.0;45.0;7;1;0;1;1;12.0;2.0;251.6048;1.1171090535633659;0.8872545957565308;1
2774068;4692446;52.0;45.0;2;6;0;4;0;12.0;2.0;371.6559;1.1075567480564685;0.9007577896118164;1
2774093;4692481;56.0;45.0;11;2;0;3;0;14.0;2.0;133.5482;1.0472623367443366;0.9651941694319248;1
2774099;4692490;62.0;45.0;2;6;1;2;0;27.0;2.0;168.2033;1.0968869219569413;0.8474284112453461;1
2774107;4692508;50.0;51.8937;8;1;2;3;0;9.0;2.0;206.9145;1.1068823112928288;0.8609150946140289;1
2774110;4692512;57.0;54.15;2;0;0;1;0;6.0;2.0;320.7055;1.1173179131633229;0.9025411233305931;1
2774114;4692519;56.0;45.0;7;2;0;6;0;19.0;2.0;206.8275;1.0972428714750215;0.8831616044044495;1
2774120;4692525;53.0;67.6875;2;1;0;2;1;30.0;2.0;227.9496;1.097303965437974;0.8184782415628433;1
2774134;4692543;27.0;69.9437;8;1;0;2;0;21.0;2.0;189.3753;1.112130251410823;0.7342403531074524;1
2774137;4692551;37.0;45.0;8;2;0;6;0;13.0;2.0;410.2501;1.1225591413627931;0.8887693732976913;1
2774149;4692574;68.0;45.0;5;1;0;1;0;16.0;2.0;162.2695;1.1338544828202466;0.908840000629425;0
2774158;4692602;57.0;45.0;4;5;0;1;0;17.0;2.0;200.8538;1.0971164100455157;0.8931874856352806;1
2774161;4692605;81.0;45.0;4;2;0;2;0;21.0;2.0;225.7257;1.087204514151468;0.917599506676197;1
2774166;4692613;52.0;45.0;4;2;0;1;0;17.0;2.0;164.9322;1.0425496052317256;0.9680769108235836;1
2774174;4692623;51.0;45.0;10;1;0;1;3;23.0;2.0;151.4392;1.0968098088209657;0.9071079269051552;1
2774179;4692631;46.0;54.15;10;1;0;2;0;18.0;2.0;178.1959;1.0569827925333861;0.8873644694685936;1
2774188;4692640;44.0;45.0;2;3;1;2;0;16.0;2.0;194.8403;1.1218931607064861;0.8891082555055618;1
2774191;4692643;42.0;45.0;2;7;0;3;0;14.0;2.0;193.0652;1.1021147260096589;0.9045268818736076;1
2774210;4692673;40.0;58.6625;7;1;0;2;0;9.0;2.0;193.484;1.102210001860619;0.8456645309925079;1
2774226;4692695;49.0;56.4062;2;1;0;1;0;16.0;2.0;174.885;1.107127540955485;0.8509048670530319;0
2774238;4692730;32.0;71.25;5;3;0;1;0;8.0;2.0;386.3556;1.0340473905386645;0.8739505559206009;1
2774253;4692766;52.0;45.0;4;2;0;2;0;7.0;2.0;253.1505;1.0617399531108964;0.9529783949255943;1
2774260;4692776;36.0;45.0;4;2;0;3;0;12.0;2.0;259.4134;1.0522972213463144;0.9393179565668106;1
2774277;4692796;57.0;45.0;3;2;0;3;2;23.0;2.0;228.4682;1.1123211020176988;0.8948922455310822;1
2774283;4692802;41.0;69.9437;5;2;0;1;0;7.0;2.0;238.6403;1.097425707225477;0.8571261018514633;1
2774305;4692851;51.0;45.0;2;2;0;5;0;17.0;2.0;188.2384;1.0970131492830368;0.904334120452404;1
2774313;4692859;54.0;54.15;6;6;1;2;0;21.0;2.0;264.9981;1.0974418307150127;0.7206932008266449;1
2774340;4692896;38.0;45.0;2;1;0;2;0;11.0;2.0;161.9903;1.121857296393673;0.9287275820970535;1
2774344;4692900;63.0;45.0;4;0;0;1;0;20.0;2.0;191.1604;1.0970368339886294;0.8831229284405708;1
2774350;4692922;50.0;71.25;8;2;2;1;0;7.0;2.0;313.8941;1.0724954690132755;0.830323114991188;0
2774355;4692927;46.0;58.6625;2;1;0;1;0;8.0;2.0;183.0227;1.0684467008737168;0.890120156109333;1
2774370;4692960;45.0;49.6375;3;2;0;4;1;13.0;2.0;291.9542;1.117264283233466;0.9135795384645462;1
2774373;4692966;25.0;58.6625;2;5;0;1;0;17.0;2.0;326.2303;1.003616157052242;0.844061866402626;1
2774383;4692979;53.0;45.0;1;0;0;1;4;13.0;2.0;158.3602;1.0868892562651475;0.9318557605147362;1
2774414;4693044;49.0;51.8937;5;2;0;1;0;16.0;2.0;194.0325;1.0971357891074949;0.8695574551820755;1
2774430;4693068;29.0;69.9437;5;2;0;1;0;8.0;2.0;363.8373;1.061848249203696;0.866432324051857;1
2774441;4693087;47.0;45.0;6;2;0;2;0;23.0;2.0;148.3975;1.1118111828029449;0.8783625215291977;1
2774447;4693095;72.0;45.0;4;2;0;4;0;26.0;2.0;193.3045;1.0153928128936471;0.9645573496818542;1
2774461;4693114;52.0;45.125;2;1;0;1;0;4.0;2.0;147.4801;1.1069968083829616;0.9348138123750687;1
2774469;4693122;34.0;69.9437;8;6;0;2;0;24.0;2.0;178.156;1.1121152248591122;0.6593945622444153;0
2774478;4693131;34.0;58.6625;2;1;0;2;0;17.0;2.0;157.2633;1.0971409095446936;0.853321984410286;1
2774493;4693157;56.0;45.0;10;2;1;1;0;22.0;2.0;160.8933;1.05684947726226;0.914590522646904;1
2774506;4693179;62.0;45.0;7;1;0;5;0;24.0;2.0;135.0342;1.0963889148082486;0.9053072184324265;1
2774516;4693196;57.0;45.0;4;1;0;1;0;4.0;2.0;165.9096;1.116813011423088;0.9458396434783936;1
2774526;4693213;57.0;45.0;10;3;0;3;0;27.0;2.0;149.9134;1.0971667642785767;0.888903371989727;1
2774533;4693221;29.0;75.0;10;1;1;2;0;14.0;2.0;188.009;1.1268609481460996;0.8101406395435333;0
2774536;4693224;46.0;45.0;8;1;0;1;0;29.0;2.0;165.5406;1.0152796353281308;0.9442108534276485;1
2774543;4693238;50.0;45.0;8;1;1;1;0;5.0;2.0;170.9557;1.0972433209305101;0.9111040234565735;1
2774555;4693253;28.0;60.9187;4;1;0;3;0;23.0;2.0;228.5679;1.087423037093135;0.8117839246988297;1
2774561;4693260;41.0;63.175;4;2;0;2;1;22.0;2.0;285.9407;1.097465313612228;0.8143212348222733;0
2774565;4693270;51.0;45.0;10;1;0;1;0;25.0;2.0;150.6913;1.1068986729824482;0.8700873404741287;1
2774569;4693275;53.0;45.0;2;1;0;2;2;8.0;2.0;204.6634;1.0970207667809682;0.9402160793542862;1
2774592;4693323;30.0;45.0;2;2;0;1;0;12.0;2.0;326.4996;1.122267837387856;0.8826985731720924;1
2774599;4693341;33.0;45.0;2;7;0;3;0;25.0;2.0;140.0604;1.12130195258617;0.9094813838601112;1
2774606;4693365;30.0;63.175;8;2;0;2;0;23.0;2.0;222.3948;1.1022739740317669;0.7088405191898346;1
2774609;4693369;57.0;58.6625;1;2;4;7;2;5.0;2.0;417.9989;1.0976105439511923;0.8679484277963638;0
2774624;4693399;44.0;45.0;5;6;0;7;0;27.0;2.0;169.0809;1.097048809179511;0.9088203236460686;1
2774638;4693419;61.0;45.125;4;2;0;2;0;31.0;2.0;164.294;1.0153140102499179;0.9605787843465805;1
2774642;4693423;59.0;45.0;1;2;0;6;0;28.0;2.0;121.601;1.0027055698555112;0.9353029802441597;1
2774657;4693439;59.0;45.0;9;2;1;3;0;13.0;2.0;208.2236;1.0332162156451046;0.956352710723877;1
2774660;4693442;32.0;45.0;2;5;1;1;0;13.0;2.0;183.5911;1.0970575371028333;0.8691466748714447;1
2774682;4693467;50.0;56.4062;2;2;0;1;0;23.0;2.0;269.3861;1.0874725904565974;0.7560379952192307;1
2774697;4693486;71.0;45.0;8;2;0;3;0;18.0;2.0;187.1713;1.056892803544133;0.9398426860570908;1
2774703;4693497;56.0;45.0;7;1;0;1;0;18.0;2.0;164.9422;1.0350292405460821;0.9517938792705536;1
2774713;4693516;70.0;45.0;5;6;0;4;0;7.0;2.0;203.2473;1.0521664986447545;0.9717919696122408;1
2774716;4693519;73.0;45.0;5;1;0;2;0;21.0;2.0;149.9234;1.0659443422441062;0.9531567692756653;1
2774719;4693522;58.0;71.25;5;1;0;1;0;5.0;2.0;239.1689;1.127111426276577;0.8870215266942978;1
2774726;4693529;57.0;75.0;1;2;0;1;0;24.0;2.0;259.3037;1.0581029117594543;0.7204879820346832;1
2774739;4693551;38.0;56.4062;8;1;1;2;0;16.0;2.0;212.0731;1.097357467778799;0.8065665513277054;1
2774744;4693561;35.0;56.4062;5;2;0;3;0;18.0;2.0;180.8387;1.0427524639360934;0.9240529760718346;1
2774773;4693594;60.0;45.0;8;1;1;2;2;29.0;2.0;203.5066;1.0973108488864736;0.8595043420791626;1
2774780;4693607;63.0;56.4062;8;0;0;1;2;7.0;2.0;198.0316;1.0871497276192283;0.8842311128973961;1
2774785;4693612;78.0;45.0;8;6;0;1;0;24.0;2.0;200.6045;1.0473842810106453;0.8681469261646271;1
2774789;4693617;63.0;45.0;5;6;0;4;0;16.0;2.0;197.5728;1.1329494748264943;0.9213272035121918;1
2774792;4693620;37.0;60.9187;5;2;0;4;0;14.0;2.0;188.2484;1.0870211911495662;0.8964155986905098;1
2774795;4693623;44.0;45.0;5;2;0;3;0;8.0;2.0;179.3428;1.0426401282906255;0.969226311892271;1
2774798;4693626;29.0;45.0;7;1;0;1;1;7.0;2.0;181.7661;1.1220464101942;0.9195419028401375;1
2774801;4693632;60.0;56.4062;11;2;0;2;0;14.0;2.0;192.2275;1.096981441261006;0.8541159331798553;1
2774819;4693652;78.0;45.0;7;1;0;1;0;16.0;2.0;171.5441;1.0568127962430651;0.9403772987425327;1
2774822;4693655;56.0;45.0;8;1;0;1;2;18.0;2.0;170.2078;1.0970707570393365;0.8794305175542831;1
2774831;4693669;55.0;45.0;2;1;0;3;0;17.0;2.0;197.1839;1.107088357619461;0.9089099690318108;1
2774834;4693672;83.0;54.15;8;1;0;1;3;14.0;2.0;189.0163;1.092339655363056;0.9032417982816696;0
2774841;4693687;51.0;54.15;8;6;1;4;3;21.0;2.0;247.5459;1.0972106587101624;0.8121759444475174;1
2774855;4693704;77.0;45.0;8;1;0;1;1;18.0;2.0;180.8686;1.0970947969962725;0.8874144107103348;1
2774858;4693707;57.0;45.0;5;1;0;2;0;6.0;2.0;277.5437;1.0380347311072096;0.9533972702920437;1
2774870;4693722;61.0;56.4062;4;1;1;2;0;12.0;2.0;185.4161;1.097153914897358;0.8799014389514923;1
2774876;4693731;54.0;45.0;8;2;0;1;0;11.0;2.0;228.8272;1.1122366571806148;0.8697930574417114;1
2774891;4693752;43.0;56.4062;8;6;0;2;0;23.0;2.0;282.8891;1.0776307747452978;0.7224397361278534;0
2774900;4693761;74.0;69.9437;9;0;0;1;0;23.0;2.0;147.7094;1.0868638014913066;0.8237888664007187;1
2774907;4693779;45.0;45.0;2;2;0;2;0;9.0;2.0;156.0067;1.1018757527721568;0.9317247346043587;1
2774914;4693788;53.0;63.175;8;0;0;4;0;5.0;2.0;187.7996;1.0970204409381064;0.8925991281867027;1
2774926;4693800;25.0;75.0;9;2;0;1;0;15.0;2.0;328.185;1.097521215168274;0.7252537906169891;1
2774939;4693817;22.0;58.6625;3;1;0;2;0;19.0;2.0;329.5113;1.06227009513786;0.8342345207929611;0
2774943;4693821;70.0;45.125;7;1;0;1;0;20.0;2.0;162.1898;1.1066663871587488;0.8521807491779327;1
2774952;4693845;42.0;58.6625;5;2;0;1;2;19.0;2.0;240.3755;1.0972832089792846;0.832090362906456;1
2774958;4693854;46.0;45.125;4;2;0;7;0;15.0;2.0;226.5434;1.0333560809981663;0.9598701074719429;1
2774963;4693862;59.0;45.0;5;3;0;6;0;21.0;2.0;175.9421;1.097065455055953;0.9251327663660049;1
2774966;4693865;61.0;45.125;3;1;1;1;3;20.0;2.0;174.1969;1.0872753763126668;0.9117300882935524;1
2774969;4693871;33.0;45.0;2;5;0;1;0;17.0;2.0;223.6913;1.0522537085706953;0.8883121982216835;1
2774975;4693878;40.0;51.8937;10;4;0;3;0;28.0;2.0;125.0116;1.0966182338279007;0.8244256526231766;1
2774989;4693924;75.0;71.25;8;1;1;1;0;19.0;2.0;209.7495;1.0872969899809057;0.8195903301239014;1
2774992;4693927;56.0;63.175;10;1;0;1;0;23.0;2.0;176.8596;1.1118423879732848;0.7496753633022308;0
2774995;4693930;86.0;45.0;3;3;0;1;3;21.0;2.0;239.3683;1.0970542047547651;0.876139909029007;0
2775016;4693954;75.0;54.15;8;1;0;2;0;4.0;2.0;407.029;1.117438806571522;0.8946649134159088;1
2775026;4693973;38.0;45.0;8;7;1;3;0;23.0;2.0;170.4471;1.1118405651958876;0.870070144534111;1
2775029;4693978;26.0;45.125;7;2;0;2;0;8.0;2.0;252.3328;1.1123405280645244;0.8751939982175827;1
2775037;4694004;76.0;54.15;8;6;0;1;0;18.0;2.0;168.4626;1.0973355510362537;0.8029579520225525;1
2775044;4694018;79.0;45.0;6;6;0;3;2;23.0;2.0;247.2068;1.0576974419797516;0.8951836675405502;1
2775055;4694038;62.0;45.0;2;2;0;2;0;19.0;2.0;199.7369;1.0428718979817952;0.9440569840371609;1
2775080;4694071;67.0;56.4062;8;0;0;2;2;15.0;2.0;198.4105;1.0971697566409035;0.8898700997233391;1
2775083;4694074;84.0;63.175;5;1;1;2;0;28.0;2.0;157.722;1.033210332103321;0.9331878796219826;0
2775092;4694094;52.0;45.125;2;7;0;2;0;7.0;2.0;156.0366;1.121403568137219;0.9274156168103218;1
2775111;4694117;38.0;69.9437;2;1;0;2;0;20.0;2.0;223.1827;1.1121381719998906;0.7900659590959549;0
2775117;4694123;67.0;63.175;7;2;0;2;0;7.0;2.0;241.6421;1.0873105307394697;0.8637559562921524;0
2775128;4694138;51.0;58.6625;2;2;0;1;0;18.0;2.0;235.11;1.0871081621368721;0.814570963382721;1
2775139;4694150;44.0;45.0;6;1;2;2;0;20.0;2.0;151.15;1.1219318557724116;0.8282261937856674;1
2775142;4694159;49.0;54.15;6;7;0;2;0;25.0;2.0;227.7601;1.0972949168884278;0.8016016930341721;1
2775145;4694162;64.0;45.0;10;2;0;16;0;9.0;2.0;160.7038;1.1118592093030781;0.9331766441464424;1
2775154;4694171;89.0;45.125;11;1;2;2;0;26.0;2.0;153.9025;1.08718181965855;0.8333644866943359;1
2775157;4694174;25.0;75.0;8;1;0;1;0;6.0;2.0;195.9872;1.097367583189106;0.8214663118124008;1
2775165;4694195;34.0;75.0;8;1;0;1;1;5.0;2.0;260.9093;1.0428144953054568;0.8964782357215881;1
2775177;4694221;36.0;58.6625;5;1;0;3;0;30.0;2.0;161.7908;1.078985949757341;0.8610897958278656;1
2775183;4694231;45.0;45.0;9;1;2;2;2;14.0;2.0;162.6984;1.0969991100096865;0.9309740215539932;1
2775198;4694257;48.0;45.0;3;3;1;2;3;22.0;2.0;177.9865;1.0971618633997522;0.8974848538637161;1
2775211;4694274;63.0;56.4062;8;7;0;1;0;23.0;2.0;245.5913;1.0377403434079302;0.9186131060123444;1
2775223;4694294;77.0;67.6875;11;0;0;1;4;7.0;2.0;218.7548;1.0616909891805804;0.9374190419912338;1
2775233;4694311;40.0;75.0;4;1;0;1;0;14.0;2.0;204.065;1.0872026070124716;0.8667413890361786;1
2775249;4694335;59.0;54.15;7;1;0;1;1;22.0;2.0;186.9519;1.0971271220030394;0.7979113608598709;1
2775252;4694338;42.0;60.9187;2;1;0;1;0;24.0;2.0;171.9331;1.0131266172714852;0.9144921898841858;1
2775255;4694344;27.0;75.0;2;1;0;1;2;15.0;2.0;331.0072;1.0575902880662413;0.8556296229362488;1
2775266;4694369;45.0;49.6375;7;1;1;1;0;17.0;2.0;145.0866;1.0439971713445624;0.9360528066754341;1
2775273;4694394;44.0;45.0;8;1;0;3;4;21.0;2.0;177.059;1.1166899169203486;0.8971409797668457;1
2775279;4694404;44.0;45.0;8;2;0;3;4;19.0;2.0;205.2318;1.1369095822382302;0.8195751905441284;1
2775313;4694462;30.0;65.4312;2;2;1;1;0;22.0;2.0;237.4037;1.1122404579204117;0.7317513525485992;0
2775340;4694501;51.0;71.25;7;2;1;1;0;27.0;2.0;189.2556;1.0970877479979457;0.7328300774097443;1
2775343;4694507;41.0;56.4062;7;1;0;1;0;25.0;2.0;170.3574;1.0427489501483351;0.9053647145628929;1
2775349;4694519;52.0;45.125;8;3;0;8;5;28.0;2.0;205.2817;1.0971265339287428;0.8800317496061325;1
2775374;4694559;67.0;45.0;5;1;0;4;0;4.0;2.0;381.2795;1.1225098648104606;0.9483204483985901;1
2775380;4694568;34.0;45.0;2;1;0;1;3;19.0;2.0;222.7339;1.0697518428941442;0.9131649881601334;1
2775404;4694601;72.0;45.0;8;6;0;1;0;28.0;2.0;151.529;1.1069828217700903;0.8198583424091339;1
2775407;4694604;52.0;45.0;4;2;0;5;0;13.0;2.0;142.7331;1.1231452270006046;0.9495320990681648;1
2775416;4694615;63.0;49.6375;5;0;0;1;0;27.0;2.0;129.599;1.024622103565614;0.95064827054739;1
2775428;4694647;75.0;54.15;6;1;0;1;0;7.0;2.0;144.957;1.0970839628303566;0.9012156501412392;1
2775433;4694652;49.0;45.0;5;2;0;2;0;18.0;2.0;223.3322;1.0428858892716768;0.9511188603937626;1
2775436;4694655;32.0;45.0;6;1;0;1;0;21.0;2.0;159.8661;1.0969179832372218;0.8467778265476227;0
2775441;4694668;80.0;45.0;1;1;0;2;0;26.0;2.0;143.7466;1.0677817770994236;0.9066148027777672;1
2775450;4694677;68.0;45.0;5;1;0;1;0;24.0;2.0;158.9885;1.1071241001707672;0.8857903406023979;0
2775453;4694680;64.0;45.0;4;1;1;1;0;11.0;2.0;138.1357;1.0331145388194363;0.9767093490809202;1
2775462;4694692;37.0;49.6375;7;2;0;4;0;17.0;2.0;168.9512;1.1068876693388385;0.8614050149917603;1
2775476;4694713;62.0;63.175;3;3;0;2;2;13.0;2.0;414.8675;1.1225029678150253;0.885140985250473;1
2775480;4694721;51.0;45.0;9;0;0;1;0;9.0;2.0;165.8198;1.097094556862329;0.9131228253245354;1
2775490;4694733;39.0;45.0;8;0;0;1;0;5.0;2.0;147.3011;1.0868893714982442;0.9378304518759251;1
2775499;4694743;68.0;45.0;2;1;0;2;0;21.0;2.0;149.1455;1.0869922324173376;0.9215140268206596;1
2775503;4694748;30.0;69.9437;2;1;0;1;0;19.0;2.0;259.2738;1.1074007477809173;0.7731028348207474;1
2775512;4694757;48.0;45.0;5;2;0;1;0;23.0;2.0;163.7754;1.0971733239546355;0.889266811311245;1
2775515;4694760;52.0;45.0;3;6;0;13;0;13.0;2.0;205.6607;1.1068230342501022;0.9255989044904709;1
2775518;4694763;42.0;45.0;5;2;0;1;0;6.0;2.0;375.0765;1.1126263575563917;0.9006058126688004;0
2775521;4694766;73.0;76.95;5;2;0;2;0;14.0;2.0;361.1347;1.067634874189603;0.8825852423906326;1
2775538;4694791;54.0;56.4062;5;1;4;3;0;18.0;2.0;141.5962;1.1118942457495327;0.8014820516109467;1
2775541;4694794;38.0;54.15;5;2;0;3;0;8.0;2.0;174.7346;1.1052762303516304;0.9063551723957062;1
2775544;4694800;71.0;45.0;8;1;0;1;2;26.0;2.0;160.265;1.1069166692665275;0.8578521907329559;1
2775550;4694806;61.0;54.15;2;0;0;2;0;24.0;2.0;171.3447;1.104206899892439;0.83283931016922;1
2775553;4694809;37.0;54.15;8;2;1;1;0;21.0;2.0;204.0551;1.0972036474462044;0.7272228300571442;1
2775556;4694827;27.0;45.125;8;1;0;1;0;14.0;2.0;229.5452;1.0871932848083952;0.8821777626872063;1
2775562;4694833;58.0;45.0;2;0;0;3;0;6.0;2.0;91.6929;1.1109911454431043;0.97078618966043;1
2775567;4694838;31.0;63.175;10;1;0;1;0;19.0;2.0;183.1623;1.1069963633345945;0.789424255490303;0
2775573;4694845;70.0;54.15;8;0;0;1;4;8.0;2.0;442.6414;1.002707835281562;0.9267623350024223;1
2775579;4694851;51.0;45.0;8;6;0;2;0;8.0;2.0;207.735;1.1120899222567213;0.8734339624643326;1
2775588;4694863;54.0;45.0;3;2;0;2;0;27.0;2.0;182.2548;1.102138325026282;0.8636668026447296;0
2775591;4694866;64.0;45.0;7;1;0;2;0;16.0;2.0;128.6417;1.0967672224480867;0.9253681227564812;1
2775612;4694890;60.0;45.0;8;1;0;3;0;15.0;2.0;173.6982;1.097017700816704;0.905159704387188;1
2775621;4694905;42.0;45.0;5;2;0;1;0;6.0;2.0;134.2663;1.1360259424740236;0.9586053937673569;1
2775624;4694908;63.0;45.0;2;2;0;1;0;16.0;2.0;169.9186;1.0156039421228753;0.9674005806446075;1
2775630;4694917;58.0;56.4062;7;1;1;1;0;14.0;2.0;189.9478;1.03902229981079;0.8983541876077652;1
2775633;4694920;69.0;54.15;7;6;0;2;0;17.0;2.0;239.3683;1.0872784742173462;0.8096371591091156;1
2775643;4694936;74.0;45.0;11;1;0;1;0;19.0;2.0;202.2699;1.1072828928080747;0.8416742086410522;1
2775652;4694948;44.0;56.4062;6;1;0;1;3;6.0;2.0;185.7352;1.1168588398967993;0.9050759226083755;1
2775656;4694952;31.0;45.0;5;4;1;1;0;17.0;2.0;214.8754;1.0426973027158994;0.9422786049544811;1
2775685;4694999;66.0;45.125;6;2;3;2;3;18.0;2.0;222.0158;1.03298954398741;0.9301822409033775;1
2775688;4695002;65.0;45.125;10;6;0;1;0;21.0;2.0;184.1795;1.0972991022345049;0.7897239029407501;1
2775691;4695008;47.0;45.0;3;2;0;5;0;25.0;2.0;129.9082;1.0431212194457316;0.9608859457075596;1
2775695;4695012;55.0;45.0;7;1;0;2;0;23.0;2.0;143.0721;1.0966498709391979;0.8782614767551422;1
2775699;4695016;61.0;45.0;2;1;0;4;2;21.0;2.0;182.4642;1.1070664820825127;0.9119644910097122;1
2775707;4695024;72.0;45.0;8;0;0;1;0;23.0;2.0;183.9177;1.0884759868136673;0.829417034983635;1
2775710;4695030;60.0;49.6375;3;0;0;2;4;17.0;2.0;146.762;1.1069622926915688;0.9241121113300323;1
2775717;4695038;58.0;56.4062;3;0;0;1;0;24.0;2.0;182.2149;1.08723271258278;0.7864125519990921;1
