;id;X_age;X_bonus_malus_rating;X_distr_channel;X_vehicle_type;X_ttm_claims;X_policy_count;X_risk_code;X_vehicle_age;X_policy_tenure;Y;U;Y_hat
3285705;5486730;33.0;70.0;8;2;0;1;0;6.0;0.0;183.0925;1.0519819217062414;229.2498016357422
3285707;5486733;49.0;100.0;0;1;0;1;0;26.0;0.0;248.4434;1.0973525559543944;225.47276306152344
3285708;5486734;56.0;60.0;7;2;1;3;1;17.0;0.0;292.6423;1.097517344553402;246.71717834472656
3285713;5486742;57.0;80.0;8;1;0;1;0;24.0;0.0;196.416;1.0872841316389703;192.484130859375
3285716;5486752;49.0;100.0;7;6;0;2;0;21.0;0.0;375.6449;1.0599904324536285;283.8137512207031
3285723;5486763;58.0;45.0;4;0;0;2;4;7.0;0.0;199.2083;1.1319307478654252;172.77835083007812
3285724;5486764;35.0;70.0;8;2;0;1;0;17.0;0.0;178.8342;1.0902277081229428;220.98336791992188
3285725;5486765;61.0;135.0;5;2;0;1;0;12.0;0.0;353.0768;1.1076910179315096;279.6146545410156
3285726;5486766;56.0;47.5;8;2;0;9;0;11.0;0.0;181.9057;1.1019445789769093;179.92857360839844
3285729;5486769;43.0;47.5;5;2;0;3;0;22.0;0.0;144.6079;1.133548028842131;166.67030334472656
3285730;5486770;74.0;45.0;10;3;0;5;2;18.0;0.0;274.1331;1.0974231130790115;210.1540985107422
3285731;5486772;64.0;85.0;6;1;1;1;2;23.0;0.0;313.4483;1.0964487604494904;251.14651489257812
3285733;5486774;46.0;47.5;0;6;1;4;0;27.0;0.0;207.4557;1.0972463036686868;173.84405517578125
3285735;5486779;56.0;60.0;7;2;1;3;1;12.0;0.0;272.8466;1.0874242156581755;263.1358337402344
3285736;5486781;61.0;47.5;5;3;0;5;3;15.0;0.0;177.777;1.0969922993413097;203.88587951660156
3285742;5486787;37.0;77.5;2;3;0;1;0;12.0;0.0;238.9794;1.1169163534597544;249.5782470703125
3285746;5486791;39.0;60.0;8;2;0;1;0;9.0;0.0;211.2254;1.1276105998615698;214.41795349121094
3285748;5486798;50.0;45.0;7;1;0;1;0;22.0;0.0;176.2213;1.0973134348685432;149.48092651367188
3285755;5486818;37.0;47.5;7;2;0;1;0;8.0;0.0;197.523;1.0853419601767895;193.07577514648438
3285758;5486823;56.0;65.0;2;1;0;1;0;20.0;0.0;118.7225;1.0981069300259008;175.85108947753906
3285759;5486827;50.0;45.0;8;6;1;1;0;17.0;0.0;216.5807;1.0873083335680418;187.3204803466797
3285764;5486834;62.0;45.0;3;6;0;1;0;31.0;0.0;176.2512;1.0871415343555109;158.5126953125
3285765;5486836;35.0;77.5;5;2;0;3;0;7.0;0.0;215.2954;1.1318402529733567;236.405517578125
3285766;5486837;46.0;47.5;6;2;0;1;1;11.0;0.0;262.9038;1.131668694024202;234.4141845703125
3285769;5486841;38.0;57.5;3;3;2;1;0;10.0;0.0;185.2167;1.1122107239789933;220.42359924316406
3285770;5486842;40.0;47.5;7;0;1;1;5;19.0;0.0;162.3294;1.1216082853752924;163.23947143554688
3285772;5486846;45.0;50.0;8;4;0;3;0;28.0;0.0;198.4404;1.0063474977877487;185.25613403320312
3285775;5486850;67.0;47.5;3;7;0;1;0;25.0;0.0;257.2929;1.0570443257470379;184.5469512939453
3285776;5486851;34.0;60.0;8;2;1;1;0;28.0;0.0;130.8855;1.0633721840845625;182.9496307373047
3285777;5486852;36.0;65.0;3;1;0;1;2;13.0;0.0;195.5883;1.035593642359998;224.63619995117188
3285778;5486854;63.0;45.0;5;7;1;1;0;24.0;0.0;239.0628;1.0260065555996165;184.9913787841797
3285780;5486861;60.0;60.0;8;1;0;2;0;6.0;0.0;346.046;1.0620264357917732;184.74009704589844
3285781;5486862;59.0;45.0;4;3;0;11;0;27.0;0.0;165.2015;1.0870361346597943;170.90591430664062
3285782;5486863;45.0;60.0;1;2;0;3;0;6.0;0.0;197.7623;1.0874671259385635;212.21835327148438
3285796;5486882;53.0;67.5;11;0;0;2;0;6.0;0.0;247.3365;1.1111582803185134;175.9866943359375
3285798;5486886;67.0;45.0;8;1;1;1;0;25.0;0.0;166.6475;1.0970461603084354;148.8192138671875
3285799;5486887;33.0;62.5;7;1;0;2;0;7.0;0.0;188.5376;1.0332686954750672;186.98593139648438
3285802;5486891;52.0;50.0;2;3;0;3;0;24.0;0.0;197.1639;1.0872680039297253;186.27230834960938
3285807;5486899;33.0;75.0;2;5;0;2;0;7.0;0.0;245.4915;1.0713201882753578;232.88316345214844
3285816;5486917;40.0;45.0;5;1;0;1;0;4.0;0.0;146.4529;1.116673005450899;177.8576202392578
3285817;5486918;44.0;45.0;5;0;0;2;0;22.0;0.0;170.7363;1.1070873622070996;132.29981994628906
3285818;5486919;43.0;62.5;8;1;0;3;0;21.0;0.0;184.2194;1.0852820061296475;168.34329223632812
3285819;5486921;60.0;47.5;4;2;0;4;0;9.0;0.0;151.6786;1.1169011317351294;183.69554138183594
3285820;5486923;26.0;50.0;8;1;0;2;0;11.0;0.0;235.4391;1.1221160801243295;195.237060546875
3285821;5486925;76.0;45.0;4;1;1;3;1;8.0;0.0;169.0867;1.1009145012588217;192.0254364013672
3285822;5486926;45.0;55.0;5;6;0;1;0;8.0;0.0;283.5971;1.127409271815544;193.36318969726562
3285829;5486939;50.0;45.0;4;2;0;3;0;15.0;0.0;157.6921;1.0972648598122543;173.65643310546875
3285832;5486946;29.0;100.0;9;4;1;1;4;14.0;0.0;338.4568;1.0794582942343012;356.7337646484375
3285833;5486948;56.0;47.5;4;1;0;1;0;7.0;0.0;155.2388;1.1169887940386038;165.69158935546875
3285834;5486950;68.0;57.5;8;1;0;2;0;19.0;0.0;154.2116;1.0305969200760514;164.39280700683594
3285835;5486954;47.0;70.0;7;2;3;1;2;11.0;0.0;376.6322;1.0781340522663756;283.89971923828125
3285837;5486957;35.0;57.5;6;2;0;1;0;5.0;0.0;203.7858;1.08393224650589;204.411376953125
3285839;5486961;54.0;47.5;8;1;0;1;0;23.0;0.0;137.1184;1.096862273772156;149.87522888183594
3285846;5486973;30.0;60.0;2;0;0;2;3;7.0;0.0;153.5036;1.107009868172473;192.3725128173828
3285853;5486984;41.0;47.5;7;2;1;1;5;19.0;0.0;213.3296;1.1072537519406591;206.63990783691406
3285854;5486990;48.0;45.0;7;3;0;2;0;17.0;0.0;192.7261;1.1068039046086648;190.6920928955078
3285856;5486993;43.0;100.0;3;0;0;2;0;8.0;0.0;269.2165;1.1172049261468;222.9114990234375
3285860;5487003;29.0;100.0;8;0;0;1;0;5.0;0.0;269.8648;1.0873963555083879;232.66720581054688
3285864;5487013;39.0;60.0;9;1;0;2;0;12.0;0.0;166.3284;1.0969864436861054;173.4738006591797
3285865;5487015;46.0;55.0;9;1;0;2;0;22.0;0.0;172.2123;1.033259529081256;149.24929809570312
3285872;5487027;55.0;100.0;8;1;0;3;0;6.0;0.0;213.5191;1.083790630440087;247.9119415283203
3285873;5487029;45.0;100.0;10;2;0;1;0;17.0;0.0;218.0667;1.0792110854156092;272.325439453125
3285877;5487033;27.0;77.5;9;6;1;3;0;28.0;0.0;233.1775;1.0427678485274094;251.4194793701172
3285882;5487040;43.0;45.0;2;6;1;1;1;9.0;0.0;338.6429;1.0327693272175498;238.56834411621094
3285887;5487047;68.0;45.0;3;0;0;2;0;9.0;0.0;146.2135;1.0970259244187437;144.04946899414062
3285891;5487052;62.0;47.5;2;1;0;2;0;10.0;0.0;174.3402;1.063208600196627;163.24853515625
3285894;5487055;36.0;100.0;4;1;0;4;0;21.0;0.0;220.6895;1.0972429589989554;229.50848388671875
3285896;5487057;69.0;45.0;8;1;0;3;0;15.0;0.0;151.4828;1.0768879371123323;153.47837829589844
3285897;5487059;58.0;47.5;8;6;0;2;0;22.0;0.0;189.465;1.1315018605019396;179.38885498046875
3285901;5487066;61.0;45.0;2;7;0;7;2;22.0;0.0;264.5393;1.0875510746418395;256.00390625
3285902;5487068;59.0;45.0;8;4;0;1;4;5.0;0.0;158.8227;1.0729574550741172;234.87550354003906
3285904;5487074;58.0;50.0;7;2;0;3;1;14.0;0.0;217.9171;1.1296956503184008;225.71141052246094
3285906;5487077;56.0;57.5;10;2;0;1;0;11.0;0.0;215.035;1.0661055177064198;207.8730926513672
3285908;5487080;68.0;47.5;3;4;0;1;2;20.0;0.0;256.9402;1.0873736379126349;223.04165649414062
3285911;5487084;38.0;100.0;4;1;0;1;0;4.0;0.0;240.1716;1.0510401729430123;235.07955932617188
3285913;5487089;27.0;55.0;6;2;0;1;0;10.0;0.0;266.2945;1.1321675813807643;231.7604522705078
3285914;5487091;60.0;45.0;0;5;0;1;0;10.0;0.0;178.4552;1.0972501781959842;170.8402557373047
3285915;5487092;31.0;60.0;10;1;0;1;2;5.0;0.0;206.2092;1.074636825127104;214.60662841796875
3285917;5487094;33.0;77.5;8;2;0;2;0;9.0;0.0;167.2658;1.1332860632597936;245.6313018798828
3285919;5487097;37.0;50.0;5;1;0;1;0;9.0;0.0;214.0377;1.0380414291500983;164.59690856933594
3285921;5487101;56.0;50.0;6;2;1;1;4;16.0;0.0;290.219;1.0523432304569997;218.36260986328125
3285922;5487102;54.0;45.0;8;5;1;4;0;14.0;0.0;194.96;1.0872486663931062;176.93540954589844
3285923;5487103;60.0;60.0;10;6;0;2;0;17.0;0.0;232.3077;1.097251619296304;204.27833557128906
3285924;5487104;42.0;47.5;1;0;0;1;4;6.0;0.0;138.0459;1.0967366651237018;171.19354248046875
3285925;5487105;58.0;45.0;1;2;0;2;0;30.0;0.0;137.7068;1.096895723377495;152.8674774169922
3285927;5487110;38.0;70.0;3;2;0;3;0;11.0;0.0;184.6482;1.0427396530266744;224.2144317626953
3285929;5487112;54.0;45.0;4;1;1;4;0;25.0;0.0;133.4585;1.1064862859990185;142.0998992919922
3285930;5487115;42.0;45.0;8;1;0;1;0;18.0;0.0;154.3113;1.104261321108694;155.26788330078125
3285932;5487118;48.0;45.0;8;0;0;1;0;27.0;0.0;115.1885;1.0247550753764483;139.9584503173828
3285938;5487129;41.0;60.0;2;4;0;2;0;14.0;0.0;191.4197;1.0424214435609291;225.24383544921875
3285947;5487140;70.0;47.5;2;2;0;3;0;30.0;0.0;167.2995;1.014408291716353;153.4805145263672
3285949;5487143;34.0;75.0;8;2;1;1;0;27.0;0.0;197.2736;1.1071932584998703;220.5460968017578
3285950;5487144;52.0;75.0;6;1;0;1;0;24.0;0.0;193.2384;1.0753038733502243;191.86126708984375
3285951;5487148;79.0;100.0;8;2;1;1;0;24.0;0.0;284.5745;1.0427849297811294;279.9173583984375
3285952;5487152;47.0;52.5;2;1;0;1;3;20.0;0.0;165.0619;1.0869255715583062;176.9276580810547
3285954;5487154;63.0;45.0;1;5;0;2;0;17.0;0.0;194.0225;1.0845133940651213;168.70169067382812
3285956;5487160;64.0;57.5;2;1;0;1;0;15.0;0.0;143.5109;1.1354538226713093;162.5062255859375
3285962;5487168;25.0;100.0;5;1;0;1;0;8.0;0.0;285.851;1.0992440117403823;297.41748046875
3285966;5487177;36.0;100.0;10;0;0;1;4;22.0;0.0;307.2224;1.0975111189809077;256.57183837890625
3285968;5487179;38.0;45.0;2;5;0;2;0;7.0;0.0;246.419;1.073253279982469;174.4202423095703
3285974;5487197;67.0;60.0;7;1;0;6;0;13.0;0.0;183.9202;1.1068930982023726;176.44346618652344
3285977;5487200;49.0;45.0;8;1;0;1;0;17.0;0.0;164.1544;1.063937366284425;158.67686462402344
3285981;5487207;88.0;45.0;3;1;0;1;0;31.0;0.0;146.7022;1.087168426922023;139.10667419433594
3285983;5487209;79.0;52.5;0;0;0;1;2;5.0;0.0;155.6676;1.0970169772001368;192.30271911621094
3285987;5487218;59.0;45.0;7;2;1;3;0;24.0;0.0;148.6768;1.097010427988765;171.7969207763672
3285988;5487223;39.0;57.5;8;1;0;1;1;17.0;0.0;211.2055;1.0970831725499572;199.0679168701172
3285993;5487234;51.0;45.0;4;0;0;1;3;11.0;0.0;133.977;1.1265366443494034;158.5610809326172
3285996;5487237;47.0;45.0;2;1;0;3;0;22.0;0.0;147.384;1.0028225587580744;142.14041137695312
3285998;5487240;61.0;90.0;8;4;0;2;0;5.0;0.0;221.2317;1.0600198796103812;277.75421142578125
3286004;5487252;46.0;70.0;4;3;1;1;0;25.0;0.0;238.4408;1.0890334204548886;229.8689727783203
3286011;5487261;27.0;70.0;4;1;1;2;1;11.0;0.0;267.8602;1.107331361658059;268.630126953125
3286013;5487264;32.0;90.0;1;1;0;1;0;6.0;0.0;287.646;1.117206566404539;230.66091918945312
